公告,#genre#
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8$LR•IPV4『线路2』
湖北生活,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8$LR•IPV4『线路1』
湖北生活,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8$LR•IPV4『线路2』
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8$LR•IPV4
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8$LR•IPV4
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$LR•IPV4
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8$LR•IPV4『线路1』
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$LR•IPV4『线路2』
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8$LR•IPV4『线路1』
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$LR•IPV4『线路2』
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8$LR•IPV4『线路1』
武汉外语,http://stream.appwuhan.com:80/5tzb/sd/live.m3u8$LR•IPV4『线路2』
武汉教育,http://stream.appwuhan.com:80/jyzb/sd/live.m3u8$LR•IPV4『线路1』
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8$LR•IPV4『线路2』
📡  天津频道,#genre#
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002$LR•IPV4『线路1』
天津新闻,http://111.160.17.2:59901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002$LR•IPV4『线路1』
天津文艺,http://180.213.174.225:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002$LR•IPV4
📡  安徽频道,#genre#
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8$LR•IPV4『线路1』
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv$LR•IPV4『线路2』
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv$LR•IPV4『线路3』
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd$LR•IPV4『线路4』
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8$LR•IPV4『线路1』
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv$LR•IPV4『线路2』
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd%EF%BC%9F%E4%B8%96%E7%95%8C%E6%9D%AF%E4%B8%96%E7%95%8C%E6%9D%AF$LR•IPV4『线路3』
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd$LR•IPV4『线路4』
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd#http://live.cztv.cc:85/live/xwpd.m3u8$LR•IPV4『线路1』
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd$LR•IPV4『线路2』
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd$LR•IPV4
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8$LR•IPV4『线路1』
铜陵新闻综合,https://gnhls.qingmei.tv/live/tlxw.m3u8?volcTime=1753081509&volcSecret=10999ac48fb965e95cd8ac9bbbf625ef$LR•IPV4『线路2』
涡阳新闻综合,http://220.180.124.18:888/live/ch0.m3u8$LR•IPV4
📡  河南频道,#genre#
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8$LR•IPV4『线路1』
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8$LR•IPV4『线路2』
📡  河北频道,#genre#
河北都市,http://124.239.135.194:11080/live/hbds/index.m3u8$LR•IPV4『线路1』
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8$LR•IPV4『线路2』
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
河北都市,http://api3.52tb.xyz/info?id=481&token=20221127jxwhhemby$LR•IPV4『线路4』
河北少儿科教,http://124.239.135.194:11080/live/sekj/index.m3u8$LR•IPV4
河北农民,http://124.239.135.194:11080/live/hbnm/index.m3u8$LR•IPV4『线路1』
河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8$LR•IPV4『线路2』
河北农民,http://ls.qingting.fm/live/1650.m3u8$LR•IPV4『线路3』
河北农民,https://ls.qingting.fm/live/1650/64k.m3u8$LR•IPV4『线路4』
河北农民,https://radio.pull.hebtv.com/live/hebnczx.m3u8$LR•IPV4『线路5』
睛彩河北,http://124.239.135.194:11080/live/qchb/index.m3u8$LR•IPV4
石家庄新闻综合,http://124.239.135.194:11080/live/sjzxwzh/index.m3u8$LR•IPV4
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8$LR•IPV4『线路1』
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8$LR•IPV4『线路2』
邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8$LR•IPV4『线路3』
邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd$LR•IPV4『线路4』
📡  重庆频道,#genre#
重庆新闻,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8$LR•IPV4
重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8$LR•IPV4『线路1』
重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd$LR•IPV4『线路2』
📡  四川频道,#genre#
四川新闻,http://wouu.net:9977/udp/239.93.0.47:5140$LR•IPV4
四川经济,http://wouu.net:9977/udp/239.93.1.101:5140$LR•IPV4
四川妇女儿童,http://wouu.net:9977/udp/239.93.0.219:5140$LR•IPV4
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140$LR•IPV4
四川文化旅游,http://wouu.net:9977/udp/239.93.1.102:5140$LR•IPV4
📡  陕西频道,#genre#
陕西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225729/2/index.m3u8$LR•IPV6『线路1』
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8$LR•IPV4『线路2』
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8$LR•IPV4『线路3』
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8$LR•IPV4『线路4』
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8$LR•IPV4『线路5』
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8$LR•IPV4『线路6』
陕西新闻资讯,http://113.200.148.203:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
陕西新闻资讯,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
📡  广西频道,#genre#
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8$LR•IPV4『线路1』
广西影视,http://13457610200.8866.org:2018/live/广西影视HD/index.m3u8$LR•IPV4『线路2』
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8$LR•IPV4『线路1』
广西新闻,http://182.91.124.224:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路2』
南宁影视,http://13457610200.8866.org:2018/live/南宁影视/index.m3u8$LR•IPV4『线路1』
南宁影视,http://api2.52tb.xyz/info?id=723&token=20230331czbpek$LR•IPV4『线路2』
南宁公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8$LR•IPV4『线路1』
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8$LR•IPV4『线路2』
南宁公共,http://13457610200.8866.org:2018/live/南宁公共/index.m3u8$LR•IPV4『线路3』
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8$LR•IPV4『线路4』
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8$LR•IPV4『线路5』
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188$LR•IPV4
📡  香港频道,#genre#
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$LR•IPV4『线路1』
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn$LR•IPV4『线路2』
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt$LR•IPV4
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw$LR•IPV4『线路1』
无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$LR•IPV4『线路2』
无线新闻,P2p://starvod.xyz:19806/d60ace912a444a00be4c5918d656dc6f$LR•IPV4『线路3』
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw$LR•IPV4
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade$LR•IPV4
TVB星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$LR•IPV4『线路1』
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8$LR•IPV4『线路2』
TVB千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc$LR•IPV4
Hoy Tv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv$LR•IPV4
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod$LR•IPV4
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8$LR•IPV4
亚洲武侠,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8$LR•IPV4
中天新闻,P2p://starvod.xyz:19806/dcde303976b6413dbfbfc63da5d3439d$LR•IPV4『线路1』
中天新闻,P2p://starvod.xyz:19806/c30dc54a6f874c99bd67f9ca7935c63f$LR•IPV4『线路2』
📡  台湾频道,#genre#
中视新闻,P2p://starvod.xyz:19806/60901e8b36254ffea76905ae140ec8e4$LR•IPV4
民视新闻,P2p://starvod.xyz:19806/85724af489c94b319c108b754f4eb381$LR•IPV4
台视新闻,P2p://starvod.xyz:19806/2e9ca06c53c84603ac0230e459ebafd1$LR•IPV4
台视财经,P2p://starvod.xyz:19806/e9b57fc5756f4f78b876adf7f59e8c81$LR•IPV4
华视新闻,P2p://starvod.xyz:19806/fc3998cc8d7d4608bc9d0ade911c3a76$LR•IPV4
寰宇新闻,P2p://starvod.xyz:19806/6d0911b11be041bbba3bf911b1bb6167$LR•IPV4
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8$LR•IPV4『线路1』
AMC电影,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8$LR•IPV4『线路2』
AMC电影,http://104.244.79.187:5050/litv/4gtv-4gtv017$LR•IPV4『线路3』
八大综合,P2p://starvod.xyz:19806/473b62b7f9d040dab92267754502fb64$LR•IPV4
中视菁采,P2p://starvod.xyz:19806/ab03f4a5d3444f999b245245d9f5db9b$LR•IPV4
中视经典,P2p://starvod.xyz:19806/a0d66cf5bc664556b1547e965464a5df$LR•IPV4
龙华卡通,http://122.117.71.103:8516/http/61.222.53.250:8068/hls/14/80/cstv14.m3u8$LR•IPV4
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8$LR•IPV4『线路1』
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8$LR•IPV4『线路2』
龙华电影,http://122.117.71.103:8555/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$LR•IPV4『线路3』
龙华电影,P2p://starvod.xyz:19806/bb08f432ff684290a154dd0add3b2b9a$LR•IPV4『线路4』
龙华偶像,P2p://starvod.xyz:19806/f15d8401c26743e8b1b91e411d98c9bd$LR•IPV4
龙华戏剧,P2p://starvod.xyz:19806/c01e140674374ad1801668e99b3f0b89$LR•IPV4
靖洋戏剧,P2p://starvod.xyz:19806/7c9e5f12ff0e4c27a7cfdd2365f777f5$LR•IPV4
靖天综合,P2p://starvod.xyz:19806/d40a8025b60543aab57a0abbc49c6cb6$LR•IPV4
靖天日本,P2p://starvod.xyz:19806/efc44b06ec0b437a821d1d7ef2801d5a$LR•IPV4
靖天欢乐,P2p://starvod.xyz:19806/aefd7b9df76e4d86b79252e96ca0c03d$LR•IPV4
靖天映画,P2p://starvod.xyz:19806/2182dcdc31f64d11be57958f121653a4$LR•IPV4
靖洋卡通,P2p://starvod.xyz:19806/23377ae77adc43c6980b1c6c23f018c9$LR•IPV4
靖天戏剧,P2p://starvod.xyz:19806/1dddf866590c407dab3f1054950bf575$LR•IPV4
靖天电影,P2p://starvod.xyz:19806/cd47dabb4fd745df9c81cce941540481$LR•IPV4
靖天国际,P2p://starvod.xyz:19806/dd4a46925d6549369b0c6b6465c73302$LR•IPV4
靖天资讯,P2p://starvod.xyz:19806/d07b3592bf284ef4a25a99b84aecf4d0$LR•IPV4
博斯魅力,P2p://starvod.xyz:19806/849f392784d4416195ae08039dc1a5b0$LR•IPV4
博斯网球,P2p://starvod.xyz:19806/ead4e147b5504b68bf5cf48877bedaef$LR•IPV4
靖天卡通,P2p://starvod.xyz:19806/9b96baec9941499fbe6b6ffd8626a9f9$LR•IPV4
非凡商业,P2p://starvod.xyz:19806/409e71d738aa4803b297adf29dc01738$LR•IPV4
东森财经,P2p://starvod.xyz:19806/9db737ccfb474f40afaf632f0f45b3db$LR•IPV4
📡  新闻频道p2p,#genre#
年代新闻,P2p://starvod.xyz:19806/5be0f272d36548d1b7fae2f3ea1a02f4$LR•IPV4
CGTN,https://0472.org/hls/cgtn.m3u8$LR•IPV4『线路1』
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8$LR•IPV4『线路2』
三立iNEWS,P2p://starvod.xyz:19806/580fb306a29948d59b195c50cc496c52$LR•IPV4
📡  电影频道p2p,#genre#
天映频道,P2p://starvod.xyz:19806/aef2d7f0e0724e27a467d3fa8b0952ec$LR•IPV4
天映经典,P2p://starvod.xyz:19806/bffd7496bf62417d8690e622bba7a577$LR•IPV4
纬来电影台,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8$LR•IPV4
龙祥电影,P2p://starvod.xyz:19806/372eb2545c364594829fda221ee65581$LR•IPV4
HBO,http://122.117.71.103:8556/http/61.222.53.250:8081/hls/71/813/ch41.m3u8$LR•IPV4
AXN,http://122.117.71.103:8557/http/61.222.53.250:8081/hls/71/813/ch43.m3u8$LR•IPV4
CINEMAX,http://122.117.71.103:8558/http/61.222.53.250:8081/hls/71/813/ch42.m3u8$LR•IPV4
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8$LR•IPV4『线路1』
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$LR•IPV4『线路2』
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
CHC动作电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby$LR•IPV4『线路5』
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$LR•IPV4『线路1』
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8$LR•IPV4『线路2』
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111$LR•IPV4『线路3』
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$LR•IPV4『线路4』
CHC家庭影院,http://api2.52tb.xyz/info?id=220&token=20230218jsyklh$LR•IPV4『线路5』
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
📡  戏剧频道p2p,#genre#
🇨🇳数字4K,#genre#
CHC影迷电影,http://110.53.52.63:8888/newlive/live/hls/52/live.m3u8$LR•IPV4『线路1』
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
CHC影迷电影,http://hzzzz530.com:4022/udp/239.69.1.241:11088$LR•IPV4『线路3』
爱喜剧,http://www.xzbn.site:35455/itv/2000000004000000032.m3u8?cdn=hnbblive$LR•IPV4
爱奇谈,http://45.8.113.249:50001/TVOD/6000000006000270630/wasusyt/index.m3u8$LR•IPV4『线路1』
爱奇谈,http://45.8.113.249:50001/TVOD/2000000004000000058/hnbblive/index.m3u8$LR•IPV4『线路2』
爱奇谈,http://www.xzbn.site:35455/itv/2000000004000000058.m3u8?cdn=hnbblive$LR•IPV4『线路3』
爱科幻,http://www.xzbn.site:35455/itv/2000000004000000033.m3u8?cdn=hnbblive$LR•IPV4
爱院线,http://www.xzbn.site:35455/itv/2000000004000000034.m3u8?cdn=hnbblive$LR•IPV4
爱谍战,http://www.xzbn.site:35455/itv/2000000004000000038.m3u8?cdn=hnbblive$LR•IPV4
爱悬疑,http://www.xzbn.site:35455/itv/2000000004000000036.m3u8?cdn=hnbblive$LR•IPV4
爱幼教,http://www.xzbn.site:35455/itv/2000000004000000049.m3u8?cdn=hnbblive$LR•IPV4
爱玩具,http://www.xzbn.site:35455/itv/2000000004000000053.m3u8?cdn=hnbblive$LR•IPV4
爱动漫,http://www.xzbn.site:35455/itv/2000000004000000059.m3u8?cdn=hnbblive$LR•IPV4
爱赛车,http://www.xzbn.site:35455/itv/2000000004000000055.m3u8?cdn=hnbblive$LR•IPV4
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8$LR•IPV4
茶频道,http://36.105.100.208:35455/itv/5000000011000031209.m3u8?cdn=bestzb$LR•IPV4『线路1』
茶频道,http://www.xzbn.site:35455/itv/5000000011000031209.m3u8?cdn=bestzb$LR•IPV4『线路2』
乐游,http://www.xzbn.site:35455/itv/5000000011000031112.m3u8?cdn=bestzb$LR•IPV4
🇨🇳虎牙直播,#genre#
哆啦A梦,http://dns.yiandrive.com:15907/bilibili/14745943$LR•IPV4『线路1』
哆啦A梦,http://live.nctv.top/huya.php?id=11601963$LR•IPV4『线路2』
哆啦A梦,http://itv.nctv.top:35455/huya/11601963$LR•IPV4『线路3』
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.m3u8?wsAuth=e06e8fc59b6e23439332b7caf1b2687d&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d8fe12b672922635bfc8c2d455179f350&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2$LR•IPV4『线路1』
王者荣耀,http://live.nctv.top/huya.php?id=660002$LR•IPV4『线路2』
王者荣耀,http://itv.nctv.top:35455/huya/660002$LR•IPV4『线路3』
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.m3u8?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2$LR•IPV4
雨神,http://live.nctv.top/douyu.php?id=6512$LR•IPV4『线路1』
雨神,http://2.itv.nctv.top:54321/douyu/6512$LR•IPV4『线路2』
雨神,http://itv.nctv.top:35455/douyu/6512$LR•IPV4『线路3』
麻将靓旭,http://live.nctv.top/douyu.php?id=1165924$LR•IPV4『线路1』
麻将靓旭,http://2.itv.nctv.top:54321/douyu/1165924$LR•IPV4『线路2』
麻将靓旭,http://itv.nctv.top:35455/douyu/1165924$LR•IPV4『线路3』
周星驰,http://124.248.69.76:26781/huya/11342412$LR•IPV4『线路1』
周星驰,http://live.nctv.top/huya.php?id=11342412$LR•IPV4『线路2』
周星驰,http://itv.nctv.top:35455/huya/11342412$LR•IPV4『线路3』
周星驰,http://alist.xicp.fun:35455/yy/1382736808#https://live.metshop.top/yy/1382736808$LR•IPV4『线路4』
周星驰,http://alist.xicp.fun:35455/yy/1382851590$LR•IPV4『线路5』
李连杰,http://itv.nctv.top:35455/huya/11342390$LR•IPV4『线路1』
李连杰,http://124.248.69.76:26781/huya/11342390$LR•IPV4『线路2』
李连杰,http://live.nctv.top/huya.php?id=11342390$LR•IPV4『线路3』
林正英,http://live.nctv.top/huya.php?id=11342421$LR•IPV4『线路1』
林正英,http://itv.nctv.top:35455/huya/11342421$LR•IPV4『线路2』
成龙,http://itv.nctv.top:35455/huya/11342386$LR•IPV4『线路1』
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf$LR•IPV4『线路2』
成龙,http://live.nctv.top/huya.php?id=11342386$LR•IPV4『线路3』
甄子丹,http://itv.nctv.top:35455/huya/11352935$LR•IPV4『线路1』
甄子丹,http://124.248.69.76:26781/huya/11352935$LR•IPV4『线路2』
甄子丹,http://live.nctv.top/huya.php?id=11352935$LR•IPV4『线路3』
刘德华,http://124.248.69.76:26781/huya/11342424$LR•IPV4『线路1』
刘德华,http://live.nctv.top/huya.php?id=11342424$LR•IPV4『线路2』
刘德华,http://itv.nctv.top:35455/huya/11342424$LR•IPV4『线路3』
周润发,http://live.nctv.top/huya.php?id=11342387$LR•IPV4『线路1』
周润发,http://itv.nctv.top:35455/huya/11342387$LR•IPV4『线路2』
周润发,http://alist.xicp.fun:35455/yy/1354888733$LR•IPV4『线路3』
五福星,http://live.nctv.top/huya.php?id=11282233$LR•IPV4『线路1』
五福星,http://itv.nctv.top:35455/huya/11282233$LR•IPV4『线路2』
许氏三杰,http://live.nctv.top/huya.php?id=11602033$LR•IPV4『线路1』
许氏三杰,http://itv.nctv.top:35455/huya/11602033$LR•IPV4『线路2』
吴孟达,http://live.nctv.top/huya.php?id=11336592$LR•IPV4『线路1』
吴孟达,http://itv.nctv.top:35455/huya/11336592$LR•IPV4『线路2』
沈腾,http://live.nctv.top/huya.php?id=11601968$LR•IPV4『线路1』
沈腾,http://itv.nctv.top:35455/huya/11601968$LR•IPV4『线路2』
洪金宝,http://124.248.69.76:26781/huya/11279251$LR•IPV4『线路1』
洪金宝,http://live.nctv.top/huya.php?id=11279251$LR•IPV4『线路2』
洪金宝,http://itv.nctv.top:35455/huya/11279251$LR•IPV4『线路3』
梁家辉,http://live.nctv.top/huya.php?id=11342429$LR•IPV4『线路1』
梁家辉,http://itv.nctv.top:35455/huya/11342429$LR•IPV4『线路2』
徐峥,http://live.nctv.top/huya.php?id=1352876$LR•IPV4『线路1』
徐峥,http://itv.nctv.top:35455/huya/11352876$LR•IPV4『线路2』
王晶导演,http://live.nctv.top/huya.php?id=11602058$LR•IPV4『线路1』
王晶导演,http://itv.nctv.top:35455/huya/11602058$LR•IPV4『线路2』
许冠英,http://live.nctv.top/huya.php?id=11601972$LR•IPV4『线路1』
许冠英,http://itv.nctv.top:35455/huya/11601972$LR•IPV4『线路2』
巨石强森,http://live.nctv.top/huya.php?id=21059581$LR•IPV4『线路1』
巨石强森,http://itv.nctv.top:35455/huya/21059581$LR•IPV4『线路2』
杰森斯坦森,http://live.nctv.top/huya.php?id=21059588$LR•IPV4『线路1』
杰森斯坦森,http://itv.nctv.top:35455/huya/21059588$LR•IPV4『线路2』
鹿鼎记,http://itv.nctv.top:35455/yy/28265277$LR•IPV4『线路1』
鹿鼎记,http://live.nctv.top/huya.php?id=23865080$LR•IPV4『线路2』
鹿鼎记,http://itv.nctv.top:35455/huya/23865080$LR•IPV4『线路3』
鹿鼎记,http://2.itv.nctv.top:54321/yy/382704650$LR•IPV4『线路4』
鹿鼎记,http://live.nctv.top/douyu.php?id=12128227$LR•IPV4『线路5』
鹿鼎记,http://itv.nctv.top:35455/douyu/12128227$LR•IPV4『线路6』
鹿鼎记,http://alist.xicp.fun:35455/yy/28265277#https://live.metshop.top/huya/23865080#https://live.metshop.top/yy/28265277#https://lunbo.freetv.top/yy/1382736920$LR•IPV4『线路7』
射雕英雄传,http://2.itv.nctv.top:54321/yy/1354210357$LR•IPV4『线路1』
射雕英雄传,http://itv.nctv.top:35455/yy/1354210357.m3u8$LR•IPV4『线路2』
神雕侠侣,http://2.itv.nctv.top:54321/yy/1351762426$LR•IPV4『线路1』
神雕侠侣,http://itv.nctv.top:35455/yy/1351762426$LR•IPV4『线路2』
神雕侠侣,http://alist.xicp.fun:35455/yy/1351762426#https://live.metshop.top/yy/1351762426#https://lunbo.freetv.top/yy/1351762426$LR•IPV4『线路3』
神雕侠侣,http://live.nctv.top/huya.php?id=23865171$LR•IPV4『线路4』
神雕侠侣,http://itv.nctv.top:35455/huya/23865171$LR•IPV4『线路5』
天龙八部,http://2.itv.nctv.top:54321/yy/1351814644$LR•IPV4『线路1』
天龙八部,http://itv.nctv.top:35455/yy/1351814644$LR•IPV4『线路2』
天龙八部,http://live.nctv.top/douyu.php?id=7655471$LR•IPV4『线路3』
天龙八部,http://itv.nctv.top:35455/douyu/7655471$LR•IPV4『线路4』
天龙八部,http://alist.xicp.fun:35455/yy/1351814644#https://live.metshop.top/yy/1351814644$LR•IPV4『线路5』
天龙八部,http://alist.xicp.fun:35455/yy/1382749944$LR•IPV4『线路6』
笑傲江湖,http://2.itv.nctv.top:54321/yy/1354930909$LR•IPV4『线路1』
笑傲江湖,http://itv.nctv.top:35455/yy/1354930909$LR•IPV4『线路2』
笑傲江湖,http://alist.xicp.fun:35455/yy/1354930909#https://live.metshop.top/yy/1354930909$LR•IPV4『线路3』
笑傲江湖,http://alist.xicp.fun:35455/yy/1354930909$LR•IPV4『线路4』
笑傲江湖,http://live.nctv.top/huya.php?id=23865142$LR•IPV4『线路5』
笑傲江湖,http://itv.nctv.top:35455/huya/23865142$LR•IPV4『线路6』
寻秦记,http://2.itv.nctv.top:54321/yy/1382749900#http://itv.nctv.top:35455/yy/1382749900$LR•IPV4『线路1』
寻秦记,http://alist.xicp.fun:35455/yy/1382749900#,https://live.metshop.top/yy/1382749900$LR•IPV4『线路2』
寻秦记,http://live.nctv.top/huya.php?id=23864973$LR•IPV4『线路3』
寻秦记,http://itv.nctv.top:35455/huya/23864973$LR•IPV4『线路4』
金玉满堂,http://2.itv.nctv.top:54321/yy/1382736881#http://itv.nctv.top:35455/yy/1382736881$LR•IPV4『线路1』
